Date,Open,High,Low,Close,Volume,Adj Close
1995-12-11,1718.76,1740.95,1708.28,1728.29,342050000,1728.29
1995-12-08,1723.42,1733.82,1706.69,1719.74,327500000,1719.74
1995-12-07,1729.17,1738.21,1710.05,1721.48,379260000,1721.48
1995-12-06,1732.33,1746.80,1716.76,1734.08,417750000,1734.08
1995-12-05,1718.64,1742.41,1708.04,1730.78,434000000,1730.78
1995-12-04,1707.01,1728.84,1696.67,1720.35,405080000,1720.35
1995-12-01,1700.68,1721.22,1690.79,1707.91,392650000,1707.91
1995-11-30,1707.33,1723.74,1691.25,1701.97,439470000,1701.97
1995-11-29,1700.61,1716.96,1684.91,1710.43,398230000,1710.43
1995-11-28,1687.82,1709.27,1672.51,1699.45,408860000,1699.45
1995-11-27,1687.50,1703.91,1678.07,1692.28,356180000,1692.28
1995-11-24,1685.63,1692.73,1677.81,1685.53,125870000,1685.53
1995-11-22,1672.19,1697.84,1661.14,1683.46,404900000,1683.46
1995-11-21,1664.95,1683.43,1652.55,1673.09,405860000,1673.09
1995-11-20,1668.51,1681.75,1664.76,1666.63,333110000,1666.63
1995-11-17,1660.88,1678.78,1648.87,1669.22,429990000,1669.22
1995-11-16,1645.64,1670.64,1638.72,1659.53,418430000,1659.53
1995-11-15,1634.36,1653.52,1621.15,1644.28,373090000,1644.28
1995-11-14,1642.66,1655.20,1623.02,1635.01,353650000,1635.01
1995-11-13,1640.73,1656.68,1627.29,1643.05,292390000,1643.05
1995-11-10,1637.95,1656.94,1627.16,1645.51,297950000,1645.51
1995-11-09,1646.22,1657.01,1628.52,1644.41,379500000,1644.41
1995-11-08,1635.56,1653.65,1624.96,1644.47,359770000,1644.47
1995-11-07,1638.92,1646.86,1621.99,1633.17,365720000,1633.17
1995-11-06,1634.46,1651.84,1622.15,1637.88,309090000,1637.88
1995-11-03,1631.42,1645.25,1619.15,1636.20,344360000,1636.20
1995-11-02,1609.78,1639.63,1600.80,1631.42,396150000,1631.42
1995-11-01,1604.03,1620.34,1589.88,1606.55,377930000,1606.55
1995-10-31,1608.55,1627.81,1598.22,1605.90,377350000,1605.90
1995-10-30,1600.09,1616.82,1590.34,1605.52,318840000,1605.52
1995-10-27,1586.91,1606.23,1571.60,1595.89,378820000,1595.89
1995-10-26,1605.78,1615.08,1578.06,1590.76,464190000,1590.76
1995-10-25,1622.12,1631.16,1594.41,1607.33,433570000,1607.33
1995-10-24,1606.29,1630.58,1595.18,1618.60,415400000,1618.60
1995-10-23,1603.14,1613.98,1587.56,1599.96,329720000,1599.96
1995-10-20,1611.14,1624.19,1598.67,1610.78,388140000,1610.78
1995-10-19,1612.04,1627.22,1592.98,1611.33,406620000,1611.33
1995-10-18,1612.82,1627.42,1596.73,1609.39,411270000,1609.39
1995-10-17,1612.88,1624.77,1599.51,1613.27,352940000,1613.27
1995-10-16,1615.08,1624.25,1601.12,1611.59,299520000,1611.59
1995-10-13,1612.69,1631.16,1600.35,1614.30,373970000,1614.30
1995-10-12,1603.77,1617.86,1590.37,1605.52,343930000,1605.52
1995-10-11,1594.02,1612.69,1582.71,1601.83,343060000,1601.83
1995-10-10,1574.83,1597.57,1563.07,1590.21,412670000,1590.21
1995-10-09,1605.26,1611.91,1581.23,1591.05,275280000,1591.05
1995-10-06,1602.35,1618.89,1592.53,1608.23,314170000,1608.23
1995-10-05,1596.34,1613.98,1585.94,1602.48,367410000,1602.48
1995-10-04,1601.12,1613.01,1582.39,1596.60,339350000,1596.60
1995-10-03,1610.10,1620.96,1590.98,1603.81,385890000,1603.81
1995-10-02,1617.47,1628.77,1602.16,1612.82,304990000,1612.82
1995-09-29,1615.72,1631.16,1605.97,1616.76,337670000,1616.76
1995-09-28,1600.61,1623.35,1590.46,1615.98,367610000,1615.98
1995-09-27,1596.12,1612.43,1578.19,1601.38,410970000,1601.38
1995-09-26,1605.00,1620.31,1592.40,1604.03,362550000,1604.03
1995-09-25,1602.09,1613.59,1589.82,1603.26,273110000,1603.26
1995-09-22,1594.47,1610.81,1585.55,1601.16,370750000,1601.16
1995-09-21,1616.02,1624.77,1593.39,1606.16,367060000,1606.16
1995-09-20,1612.94,1630.67,1600.98,1616.67,402530000,1616.67
1995-09-19,1619.46,1627.11,1601.56,1612.39,371040000,1612.39
1995-09-18,1618.16,1631.13,1304.22,1621.47,328630000,1621.47
1995-09-15,1629.19,1638.72,1609.11,1622.92,459370000,1622.92
1995-09-14,1614.80,1630.98,1602.36,1621.52,382860000,1621.52
1995-09-13,1600.73,1622.48,1590.81,1611.31,381450000,1611.31
1995-09-12,1596.06,1609.36,1585.44,1601.43,342580000,1601.43
1995-09-11,1599.83,1610.39,1582.81,1593.05,296820000,1593.05
1995-09-08,1593.56,1607.76,1580.32,1598.42,317260000,1598.42
1995-09-07,1593.43,1606.16,1579.04,1590.49,321710000,1590.49
1995-09-06,1584.84,1602.90,1577.06,1592.67,369510000,1592.67
1995-09-05,1572.64,1591.32,1561.32,1582.94,332660000,1582.94
1995-09-01,1558.57,1579.17,1552.24,1569.32,255710000,1569.32
1995-08-31,1552.36,1566.18,1545.01,1558.12,300890000,1558.12
1995-08-30,1559.53,1566.50,1544.18,1553.00,329780000,1553.00
1995-08-29,1556.46,1565.61,1542.90,1558.25,311290000,1558.25
1995-08-28,1560.23,1568.23,1547.76,1558.19,267860000,1558.19
1995-08-25,1551.72,1565.73,1546.35,1557.67,255990000,1557.67
1995-08-24,1552.81,1562.09,1541.23,1550.77,299200000,1550.77
1995-08-23,1562.66,1572.96,1544.62,1551.76,291380000,1551.76
1995-08-22,1558.95,1569.70,1547.95,1561.51,290350000,1561.51
1995-08-21,1559.47,1575.91,1550.38,1559.85,303200000,1559.85
1995-08-18,1565.54,1571.81,1550.25,1557.10,312030000,1557.10
1995-08-17,1554.54,1570.60,1544.43,1562.02,354460000,1562.02
1995-08-16,1553.64,1566.44,1540.98,1556.75,390070000,1556.75
1995-08-15,1554.67,1565.45,1542.51,1555.91,330040000,1555.91
1995-08-14,1543.92,1562.60,1538.99,1556.65,263750000,1556.65
1995-08-11,1554.67,1559.40,1535.89,1545.10,267850000,1545.10
1995-08-10,1561.45,1571.11,1546.16,1552.62,306660000,1552.62
1995-08-09,1568.29,1573.79,1553.42,1561.26,303390000,1561.26
1995-08-08,1568.49,1577.89,1555.18,1567.59,305150000,1567.59
1995-08-07,1569.77,1579.95,1557.02,1568.04,276040000,1568.04
1995-08-04,1569.77,1582.00,1556.70,1567.46,314730000,1567.46
1995-08-03,1552.98,1574.38,1544.91,1567.85,353110000,1567.85
1995-08-02,1577.01,1588.54,1551.90,1561.12,374310000,1561.12
1995-08-01,1574.44,1583.09,1556.96,1570.60,334770000,1570.60
1995-07-31,1575.98,1586.81,1561.06,1574.89,291950000,1574.89
1995-07-28,1585.33,1593.47,1566.37,1577.65,311580000,1577.65
1995-07-27,1573.87,1594.81,1565.03,1583.86,356570000,1583.86
1995-07-26,1573.48,1582.45,1556.12,1568.17,393460000,1568.17
1995-07-25,1560.93,1580.14,1550.04,1570.66,373210000,1570.66
1995-07-24,1551.90,1568.17,1542.29,1556.12,315170000,1556.12
1995-07-21,1547.41,1561.12,1534.92,1549.72,427770000,1549.72
1995-07-20,1537.93,1558.75,1523.52,1545.81,383380000,1545.81
1995-07-19,1546.13,1561.25,1508.34,1536.14,489850000,1536.14
1995-07-18,1566.44,1573.16,1546.58,1557.21,372230000,1557.21
1995-07-17,1566.50,1581.36,1556.31,1571.88,322540000,1571.88
1995-07-14,1564.58,1575.60,1553.62,1566.69,312930000,1566.69
1995-07-13,1571.69,1586.23,1556.38,1574.44,387470000,1574.44
1995-07-12,1559.04,1581.18,1550.10,1572.87,416000000,1572.87
1995-07-11,1566.15,1577.69,1549.78,1560.50,376770000,1560.50
1995-07-10,1561.64,1584.48,1552.07,1571.73,409700000,1571.73
1995-07-07,1535.90,1568.75,1527.14,1557.84,466540000,1557.84
1995-07-06,1522.26,1544.20,1511.73,1537.96,420470000,1537.96
1995-07-05,1513.38,1531.84,1503.17,1520.42,357810000,1520.42
1995-07-03,1505.26,1516.55,1499.37,1512.49,117870000,1512.49
1995-06-30,1503.49,1519.34,1489.22,1506.15,311320000,1506.15
1995-06-29,1508.75,1518.01,1490.30,1501.33,313060000,1501.33
1995-06-28,1501.97,1517.69,1490.49,1508.56,368060000,1508.56
1995-06-27,1500.70,1515.86,1489.98,1500.95,346950000,1500.95
1995-06-26,1511.35,1519.28,1496.64,1500.89,296720000,1500.89
1995-06-23,1513.45,1524.16,1502.79,1515.09,321530000,1515.09
1995-06-22,1503.87,1526.38,1497.46,1518.90,420950000,1518.90
1995-06-21,1501.08,1513.45,1490.61,1500.00,398210000,1500.00
1995-06-20,1498.99,1511.29,1484.21,1500.13,382290000,1500.13
1995-06-19,1487.51,1510.66,1481.74,1502.41,322620000,1502.41
1995-06-16,1485.79,1494.99,1476.35,1486.49,442740000,1486.49
1995-06-15,1481.99,1494.80,1471.84,1483.70,334640000,1483.70
1995-06-14,1480.15,1490.93,1468.54,1482.56,330750000,1482.56
1995-06-13,1470.89,1489.85,1463.15,1483.07,339620000,1483.07
1995-06-12,1456.56,1474.57,1449.71,1463.91,287830000,1463.91
1995-06-09,1458.52,1467.66,1440.53,1453.07,328960000,1453.07
1995-06-08,1467.28,1475.52,1453.07,1462.08,289880000,1462.08
1995-06-07,1469.05,1479.10,1456.18,1468.16,327790000,1468.16
1995-06-06,1467.72,1481.04,1459.16,1471.08,340470000,1471.08
1995-06-05,1458.46,1479.71,1451.80,1469.69,337520000,1469.69
1995-06-02,1460.62,1474.51,1447.11,1459.03,366000000,1459.03
1995-06-01,1467.15,1479.90,1454.21,1469.69,345890000,1469.69
1995-05-31,1442.73,1471.91,1436.90,1470.32,358160000,1470.32
1995-05-30,1438.36,1452.44,1427.39,1442.16,283020000,1442.16
1995-05-26,1447.05,1453.07,1427.39,1436.14,290730000,1436.14
1995-05-25,1452.25,1461.06,1437.09,1448.69,341820000,1448.69
1995-05-24,1457.76,1468.16,1439.75,1453.70,391750000,1453.70
1995-05-23,1445.21,1461.06,1435.06,1455.61,362690000,1455.61
1995-05-22,1429.67,1449.20,1424.98,1442.99,285600000,1442.99
1995-05-19,1422.82,1437.15,1413.69,1427.19,354010000,1427.19
1995-05-18,1445.90,1454.08,1425.86,1431.25,351850000,1431.25
1995-05-17,1458.78,1465.75,1441.40,1450.66,347930000,1450.66
1995-05-16,1456.62,1467.97,1448.69,1459.48,366180000,1459.48
1995-05-15,1452.69,1465.94,1444.32,1455.99,316240000,1455.99
1995-05-12,1440.13,1460.49,1433.22,1451.42,361000000,1451.42
1995-05-11,1438.93,1455.61,1429.10,1443.94,339900000,1443.94
1995-05-10,1440.20,1451.10,1424.34,1440.32,381990000,1440.32
1995-05-09,1440.96,1449.46,1428.08,1438.36,361430000,1438.36
1995-05-08,1425.61,1444.64,1418.32,1437.47,291810000,1437.47
1995-05-05,1441.21,1447.36,1414.19,1427.64,342380000,1427.64
1995-05-04,1447.93,1459.92,1428.15,1436.14,434920000,1436.14
1995-05-03,1433.76,1454.53,1426.50,1447.17,392290000,1447.17
1995-05-02,1431.63,1441.84,1420.85,1432.52,300660000,1432.52
1995-05-01,1436.90,1446.60,1423.58,1433.92,296830000,1433.92
1995-04-28,1436.20,1446.92,1421.30,1438.80,320270000,1438.80
1995-04-27,1427.96,1441.53,1417.94,1435.31,350850000,1435.31
1995-04-26,1429.67,1439.24,1419.65,1430.18,350790000,1430.18
1995-04-25,1425.42,1439.63,1416.48,1428.97,351790000,1428.97
1995-04-24,1413.88,1433.22,1404.84,1426.18,325760000,1426.18
1995-04-21,1413.43,1426.05,1399.67,1415.84,403210000,1415.84
1995-04-20,1404.24,1418.95,1392.82,1406.52,368440000,1406.52
1995-04-19,1397.39,1411.85,1381.98,1400.50,377520000,1400.50
1995-04-18,1404.68,1410.33,1388.06,1395.87,344680000,1395.87
1995-04-17,1414.95,1423.83,1394.47,1401.45,333930000,1401.45
1995-04-13,1407.15,1421.17,1397.77,1411.28,301510000,1411.28
1995-04-12,1400.43,1412.35,1391.68,1405.00,327880000,1405.00
1995-04-11,1407.60,1413.94,1393.90,1400.24,309710000,1400.24
1995-04-10,1399.48,1411.91,1393.14,1404.17,260980000,1404.17
1995-04-07,1400.43,1414.00,1386.99,1403.32,314750000,1403.32
1995-04-06,1401.64,1413.31,1392.76,1402.97,320460000,1402.97
1995-04-05,1399.48,1409.94,1387.56,1400.30,315170000,1400.30
1995-04-04,1390.03,1409.18,1383.25,1401.38,330550000,1401.38
1995-04-03,1386.86,1398.66,1376.90,1387.56,287380000,1387.56
1995-03-31,1385.65,1399.35,1370.50,1388.45,352940000,1388.45
1995-03-30,1390.79,1407.92,1378.36,1396.50,362020000,1396.50
1995-03-29,1385.46,1404.24,1374.94,1385.91,385910000,1385.91
1995-03-28,1384.20,1394.03,1374.56,1385.40,320360000,1385.40
1995-03-27,1374.05,1393.52,1365.04,1386.80,296160000,1386.80
1995-03-24,1360.42,1377.41,1356.16,1370.88,358370000,1370.88
1995-03-23,1354.58,1364.98,1346.02,1356.99,318490000,1356.99
1995-03-22,1356.87,1366.88,1346.72,1358.00,313120000,1358.00
1995-03-21,1361.05,1374.56,1349.38,1357.43,367110000,1357.43
1995-03-20,1358.45,1372.91,1348.17,1362.89,301720000,1362.89
1995-03-17,1359.78,1367.96,1348.43,1357.94,415810000,1357.94
1995-03-16,1347.86,1365.68,1342.78,1357.56,336330000,1357.56
1995-03-15,1352.55,1359.08,1339.36,1348.68,309540000,1348.68
1995-03-14,1350.96,1365.36,1342.53,1353.44,346140000,1353.44
1995-03-13,1345.26,1355.85,1334.54,1345.45,275280000,1345.45
1995-03-10,1331.49,1353.12,1325.09,1345.51,383000000,1345.51
1995-03-09,1329.66,1338.41,1318.75,1327.63,319100000,1327.63
1995-03-08,1330.42,1339.36,1319.89,1329.91,349700000,1329.91
1995-03-07,1338.03,1343.23,1318.11,1327.12,355550000,1327.12
1995-03-06,1336.60,1347.54,1325.22,1340.69,298850000,1340.69
1995-03-03,1338.03,1348.74,1330.48,1342.85,330840000,1342.85
1995-03-02,1347.48,1355.09,1332.76,1342.66,329430000,1342.66
1995-03-01,1352.30,1363.90,1339.87,1349.38,362590000,1349.38
1995-02-28,1345.89,1359.65,1339.99,1356.67,317120000,1356.67
1995-02-27,1354.64,1364.47,1340.69,1346.72,285790000,1346.72
1995-02-24,1355.75,1364.62,1345.13,1357.43,302850000,1357.43
1995-02-23,1353.43,1368.12,1345.13,1355.68,394100000,1355.68
1995-02-22,1341.25,1354.06,1334.94,1346.44,339140000,1346.44
1995-02-21,1339.82,1351.37,1330.57,1341.78,308060000,1341.78
1995-02-17,1344.38,1351.94,1331.44,1338.07,350560000,1338.07
1995-02-16,1347.13,1356.18,1333.07,1346.25,360990000,1346.25
1995-02-15,1336.57,1356.43,1329.51,1346.63,377940000,1346.63
1995-02-14,1336.69,1345.50,1323.20,1336.25,300720000,1336.25
1995-02-13,1328.51,1343.69,1321.57,1334.51,256210000,1334.51
1995-02-10,1318.07,1334.76,1310.02,1328.13,295550000,1328.13
1995-02-09,1318.26,1328.07,1307.20,1316.58,325570000,1316.58
1995-02-08,1319.01,1330.51,1308.95,1318.01,317910000,1318.01
1995-02-07,1321.01,1328.32,1309.58,1319.57,317110000,1319.57
1995-02-06,1319.39,1330.26,1309.77,1320.26,325660000,1320.26
1995-02-03,1309.39,1329.69,1304.08,1320.32,440950000,1320.32
1995-02-02,1298.08,1308.70,1290.02,1302.03,322030000,1302.03
1995-02-01,1300.64,1311.64,1286.59,1297.83,395300000,1297.83
1995-01-31,1298.83,1310.20,1284.34,1297.46,411570000,1297.46
1995-01-30,1305.08,1314.45,1287.52,1297.33,318530000,1297.33
1995-01-27,1309.64,1321.45,1295.08,1307.27,339490000,1307.27
1995-01-26,1308.70,1318.57,1294.58,1304.58,304650000,1304.58
1995-01-25,1301.08,1319.01,1293.52,1307.80,342240000,1307.80
1995-01-24,1306.27,1317.32,1294.33,1303.39,315410000,1303.39
1995-01-23,1294.02,1312.14,1287.96,1306.45,325810000,1306.45
1995-01-20,1309.45,1316.58,1292.09,1305.21,376870000,1305.21
1995-01-19,1318.14,1327.32,1304.64,1312.01,297220000,1312.01
1995-01-18,1321.07,1333.26,1309.02,1323.95,343100000,1323.95
1995-01-17,1320.89,1333.51,1309.58,1322.95,330890000,1322.95
1995-01-16,1313.26,1330.88,1306.08,1322.26,315800000,1322.26
1995-01-13,1304.14,1317.17,1294.90,1310.20,336740000,1310.20
1995-01-12,1293.90,1306.95,1286.09,1298.08,313040000,1298.08
1995-01-11,1298.96,1307.45,1281.53,1295.27,346310000,1295.27
1995-01-10,1298.02,1312.26,1288.68,1295.30,352440000,1295.30
1995-01-09,1291.21,1304.02,1283.71,1295.15,278710000,1295.15
1995-01-06,1288.15,1304.96,1280.78,1295.65,308070000,1295.65
1995-01-05,1286.84,1296.90,1278.40,1289.09,309140000,1289.09
1995-01-04,1281.65,1294.65,1273.28,1289.09,319510000,1289.09
1995-01-03,1273.28,1288.34,1265.28,1281.46,262450000,1281.46
1994-12-30,1272.97,1285.34,1263.04,1274.41,256260000,1274.41
1994-12-29,1269.53,1281.15,1261.47,1271.16,250650000,1271.16
1994-12-28,1275.72,1280.65,1262.22,1270.16,246260000,1270.16
1994-12-27,1272.22,1284.03,1265.85,1276.15,211180000,1276.15
1994-12-23,1259.16,1277.22,1255.04,1268.41,196540000,1268.41
1994-12-22,1255.88,1269.34,1246.42,1259.10,339670000,1259.10
1994-12-21,1247.29,1267.66,1241.92,1254.04,378790000,1254.04
1994-12-20,1251.79,1260.35,1240.86,1247.60,325510000,1247.60
1994-12-19,1256.60,1263.97,1245.42,1254.16,271850000,1254.16
1994-12-16,1256.10,1265.16,1245.54,1259.60,481860000,1259.60
1994-12-15,1243.11,1260.97,1236.80,1249.98,332790000,1249.98
1994-12-14,1230.42,1250.35,1226.24,1242.54,355000000,1242.54
1994-12-13,1232.30,1242.73,1222.93,1230.17,307110000,1230.17
1994-12-12,1224.86,1240.17,1217.87,1233.11,285730000,1233.11
1994-12-09,1220.68,1233.92,1207.50,1225.86,336440000,1225.86
1994-12-08,1241.36,1247.79,1219.80,1224.18,362280000,1224.18
1994-12-07,1242.54,1253.48,1234.36,1244.48,283490000,1244.48
1994-12-06,1250.73,1259.04,1238.55,1250.67,298890000,1250.67
1994-12-05,1251.79,1264.85,1242.48,1252.98,258480000,1252.98
1994-12-02,1239.11,1255.54,1232.11,1250.92,284740000,1250.92
1994-12-01,1248.60,1255.98,1231.86,1238.92,285920000,1238.92
1994-11-30,1257.10,1265.10,1244.36,1251.73,300800000,1251.73
1994-11-29,1246.17,1257.91,1236.73,1251.17,286580000,1251.17
1994-11-28,1241.36,1256.35,1234.30,1248.23,265020000,1248.23
1994-11-25,1235.42,1247.23,1231.30,1242.23,118290000,1242.23
1994-11-23,1229.05,1245.04,1209.18,1232.11,430730000,1232.11
1994-11-22,1252.79,1264.10,1229.99,1234.36,387270000,1234.36
1994-11-21,1270.53,1278.78,1252.29,1256.85,293030000,1256.85
1994-11-18,1272.59,1280.72,1257.23,1267.78,356730000,1267.78
1994-11-17,1280.72,1286.40,1264.85,1273.16,323190000,1273.16
1994-11-16,1276.65,1286.28,1268.41,1279.47,296980000,1279.47
1994-11-15,1278.22,1290.59,1266.10,1276.34,336330000,1276.34
1994-11-14,1270.78,1284.71,1265.35,1277.09,260380000,1277.09
1994-11-11,1273.28,1279.34,1259.16,1268.35,220800000,1268.35
1994-11-10,1283.46,1292.40,1270.22,1275.90,280910000,1275.90
1994-11-09,1292.34,1296.65,1268.78,1278.65,341500000,1278.65
1994-11-08,1278.65,1290.77,1270.66,1281.59,290860000,1281.59
1994-11-07,1277.90,1285.71,1266.97,1277.03,255030000,1277.03
1994-11-04,1294.77,1301.27,1275.84,1277.72,280560000,1277.72
1994-11-03,1291.21,1301.71,1281.46,1292.27,284480000,1292.27
1994-11-02,1293.02,1306.39,1282.71,1289.77,331360000,1289.77
1994-11-01,1302.33,1310.45,1285.65,1296.02,314940000,1296.02
1994-10-31,1314.01,1322.45,1300.14,1307.27,302810000,1307.27
1994-10-28,1290.21,1321.26,1286.21,1314.33,381450000,1314.33
1994-10-27,1280.22,1296.40,1271.03,1289.59,327790000,1289.59
1994-10-26,1283.21,1291.15,1267.97,1276.97,322560000,1276.97
1994-10-25,1273.22,1288.96,1264.53,1278.84,326100000,1278.84
1994-10-24,1295.33,1302.77,1274.59,1279.97,282800000,1279.97
1994-10-21,1298.90,1305.89,1285.65,1295.46,309410000,1295.46
1994-10-20,1310.52,1316.89,1290.40,1302.33,326100000,1302.33
1994-10-19,1299.96,1320.26,1292.21,1311.70,317030000,1311.70
1994-10-18,1303.27,1310.27,1292.09,1301.77,259730000,1301.77
1994-10-17,1299.27,1311.39,1290.90,1302.39,238490000,1302.39
1994-10-14,1295.96,1306.08,1284.78,1300.71,251770000,1300.71
1994-10-13,1301.83,1311.39,1288.72,1294.02,337900000,1294.02
1994-10-12,1288.77,1299.71,1280.03,1290.15,269550000,1290.15
1994-10-11,1276.53,1297.40,1271.47,1288.90,355540000,1288.90
1994-10-10,1265.60,1278.28,1258.97,1272.41,213110000,1272.41
1994-10-07,1255.85,1271.47,1247.92,1261.85,284230000,1261.85
1994-10-06,1260.16,1268.85,1246.98,1255.54,272620000,1255.54
1994-10-05,1263.66,1269.53,1243.67,1259.22,359670000,1259.22
1994-10-04,1285.21,1291.90,1261.97,1266.66,325620000,1266.66
1994-10-03,1287.84,1294.33,1273.47,1284.15,269130000,1284.15
1994-09-30,1286.90,1298.59,1277.25,1285.78,292060000,1285.78
1994-09-29,1292.62,1298.91,1275.13,1284.34,302280000,1284.34
1994-09-28,1287.77,1301.64,1281.36,1292.75,330020000,1292.75
1994-09-27,1286.40,1298.59,1275.38,1287.70,290330000,1287.70
1994-09-26,1282.29,1293.18,1271.77,1284.53,272530000,1284.53
1994-09-23,1285.71,1295.42,1273.21,1281.48,300060000,1281.48
1994-09-22,1289.88,1300.40,1275.76,1284.47,305210000,1284.47
1994-09-21,1294.55,1299.84,1268.79,1285.40,355330000,1285.40
1994-09-20,1311.91,1316.27,1288.76,1292.06,326050000,1292.06
1994-09-19,1321.12,1330.77,1308.55,1316.39,272920000,1316.39
1994-09-16,1317.70,1329.02,1307.99,1318.69,410750000,1318.69
1994-09-15,1316.21,1333.94,1307.18,1327.59,281890000,1327.59
1994-09-14,1311.41,1323.55,1302.45,1315.33,297480000,1315.33
1994-09-13,1312.97,1322.99,1303.20,1311.73,293370000,1311.73
1994-09-12,1316.21,1322.93,1302.70,1308.12,244680000,1308.12
1994-09-09,1323.11,1329.40,1307.87,1317.26,293330000,1317.26
1994-09-08,1328.53,1341.41,1322.18,1332.45,295010000,1332.45
1994-09-07,1334.07,1340.29,1321.31,1329.09,292110000,1329.09
1994-09-06,1333.38,1341.97,1322.93,1334.25,199670000,1334.25
1994-09-02,1343.50,1347.64,1328.32,1333.44,216150000,1333.44
1994-09-01,1341.79,1349.59,1330.21,1338.93,285670000,1338.93
1994-08-31,1343.07,1358.98,1333.87,1346.73,354650000,1346.73
1994-08-30,1340.76,1351.54,1332.77,1345.33,294520000,1345.33
1994-08-29,1336.92,1349.90,1329.97,1339.60,266080000,1339.60
1994-08-26,1323.33,1340.15,1318.63,1332.59,305120000,1332.59
1994-08-25,1322.35,1331.80,1310.71,1317.54,284200000,1317.54
1994-08-24,1307.79,1326.43,1301.21,1322.53,309780000,1322.53
1994-08-23,1299.93,1314.49,1295.29,1304.68,307240000,1304.68
1994-08-22,1296.57,1305.90,1287.80,1297.12,235870000,1297.12
1994-08-19,1304.31,1309.86,1291.27,1299.74,276630000,1299.74
1994-08-18,1309.25,1315.22,1295.54,1301.81,287330000,1301.81
1994-08-17,1317.60,1324.42,1303.76,1311.81,309250000,1311.81
1994-08-16,1308.94,1320.58,1297.91,1313.03,306640000,1313.03
1994-08-15,1310.10,1317.84,1298.89,1306.57,223210000,1306.57
1994-08-12,1303.46,1316.01,1297.55,1308.27,249270000,1308.27
1994-08-11,1308.76,1314.37,1293.77,1301.45,275690000,1301.45
1994-08-10,1305.53,1317.05,1298.77,1309.07,279470000,1309.07
1994-08-09,1302.18,1311.63,1294.68,1304.80,259130000,1304.80
1994-08-08,1306.51,1313.45,1296.03,1303.22,217670000,1303.22
1994-08-05,1305.29,1312.85,1295.78,1303.46,230270000,1303.46
1994-08-04,1317.72,1325.22,1305.58,1310.90,289140000,1310.90
1994-08-03,1314.61,1327.78,1306.57,1318.70,283840000,1318.70
1994-08-02,1315.04,1326.98,1306.02,1315.95,294740000,1315.95
1994-08-01,1301.81,1317.05,1295.17,1311.69,258180000,1311.69
1994-07-29,1295.96,1309.86,1288.96,1301.57,269560000,1301.57
1994-07-28,1287.25,1302.06,1281.46,1292.22,247560000,1292.22
1994-07-27,1294.44,1300.17,1280.06,1288.35,251680000,1288.35
1994-07-26,1296.27,1307.24,1285.97,1295.72,232670000,1295.72
1994-07-25,1297.00,1306.81,1288.96,1298.52,213470000,1298.52
1994-07-22,1298.71,1308.40,1286.58,1298.10,261090000,1298.10
1994-07-21,1293.10,1306.51,1280.42,1294.44,292080000,1294.44
1994-07-20,1301.88,1309.19,1284.39,1293.22,267740000,1293.22
1994-07-19,1300.72,1311.69,1292.06,1300.66,251530000,1300.66
1994-07-18,1299.99,1310.53,1289.75,1300.84,227480000,1300.84
1994-07-15,1295.11,1307.18,1287.07,1300.54,275860000,1300.54
1994-07-14,1288.10,1305.23,1282.50,1295.84,319950000,1295.84
1994-07-13,1285.21,1294.59,1275.89,1283.04,265840000,1283.04
1994-07-12,1284.91,1291.40,1269.34,1282.71,252250000,1282.71
1994-07-11,1292.36,1297.83,1273.85,1283.71,222580000,1283.71
1994-07-08,1281.24,1298.25,1274.87,1290.98,236520000,1290.98
1994-07-07,1282.08,1295.13,1272.64,1284.97,258500000,1284.97
1994-07-06,1275.11,1290.86,1266.09,1280.10,233640000,1280.10
1994-07-05,1276.49,1288.21,1267.23,1277.75,193030000,1277.75
1994-07-01,1278.17,1287.61,1264.89,1278.30,199030000,1278.30
1994-06-30,1282.74,1289.84,1262.42,1269.34,294110000,1269.34
1994-06-29,1279.08,1292.66,1271.26,1280.76,263890000,1280.76
1994-06-28,1282.38,1289.72,1265.01,1276.97,265880000,1276.97
1994-06-27,1266.27,1287.73,1258.16,1282.50,250110000,1282.50
1994-06-24,1289.02,1292.53,1263.57,1269.58,261260000,1269.58
1994-06-23,1297.70,1309.53,1285.93,1292.23,256480000,1292.23
1994-06-22,1295.32,1305.72,1286.88,1297.16,251110000,1297.16
1994-06-21,1304.00,1309.95,1281.94,1291.58,298730000,1291.58
1994-06-20,1308.22,1318.80,1296.93,1306.74,229520000,1306.74
1994-06-17,1330.04,1335.57,1312.80,1317.85,373400000,1317.85
1994-06-16,1317.56,1336.28,1310.60,1328.97,254880000,1328.97
1994-06-15,1328.49,1336.82,1313.45,1319.34,269740000,1319.34
1994-06-14,1315.71,1335.03,1309.71,1327.01,288550000,1327.01
1994-06-13,1306.44,1321.06,1300.08,1313.81,242810000,1313.81
1994-06-10,1304.46,1316.85,1297.09,1308.61,222480000,1308.61
1994-06-09,1302.64,1312.12,1293.64,1303.46,252870000,1303.46
1994-06-08,1310.07,1315.86,1295.86,1305.57,256000000,1305.57
1994-06-07,1307.56,1318.02,1299.66,1307.56,234680000,1307.56
1994-06-06,1315.39,1324.75,1304.28,1310.89,259080000,1310.89
1994-06-03,1306.62,1320.60,1299.78,1311.88,271490000,1311.88
1994-06-02,1314.05,1321.30,1301.59,1308.61,271150000,1308.61
1994-06-01,1309.08,1320.19,1296.56,1311.42,279910000,1311.42
